STATISTICS.packets_TO_BS3 STATISTICS.DEAD3 STATISTICS.ALLIVE3
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
 10.00  10.00  10.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  9.00   9.00   9.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  8.00   8.00   8.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   7.00   7.00
  7.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   6.00
  6.00   6.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   5.00
  5.00   5.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  4.00   4.00   4.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
  3.00   3.00   3.00
